step	total_gs	compute_gs	write_gs
426	1.15971e+06	649345	48403.6
427	1.16521e+06	652647	48403.6
428	1.17071e+06	655949	48403.6
429	1.17621e+06	659251	48403.6
430	1.18281e+06	662553	49503.9
431	1.18281e+06	662553	49503.9
432	1.18281e+06	662553	49503.9
433	1.18281e+06	662554	49503.9
434	1.18281e+06	662554	49503.9
435	1.18281e+06	662554	49503.9
436	1.18281e+06	662554	49503.9
437	1.18281e+06	662554	49503.9
438	1.18281e+06	662554	49503.9
439	1.18281e+06	662555	49503.9
440	1.18391e+06	662555	50603.4
441	1.18942e+06	665857	50603.4
442	1.19382e+06	668057	50603.4
443	1.19932e+06	671358	50603.4
444	1.20262e+06	673558	50603.4
445	1.20812e+06	676860	50603.4
446	1.21362e+06	680162	50603.4
447	1.21912e+06	683464	50603.4
448	1.22462e+06	686766	50603.4
449	1.23012e+06	690068	50603.4
450	1.23673e+06	693370	51703.5
451	1.23673e+06	693370	51703.5
452	1.23673e+06	693371	51703.5
453	1.23673e+06	693371	51703.5
454	1.23673e+06	693371	51703.5
455	1.23673e+06	693371	51703.5
456	1.23673e+06	693371	51703.5
457	1.23673e+06	693371	51703.5
458	1.23673e+06	693372	51703.5
459	1.23673e+06	693372	51703.5
460	1.23783e+06	693372	52803.5
461	1.24333e+06	696674	52803.5
462	1.24883e+06	699976	52803.5
463	1.25433e+06	703278	52803.5
464	1.25873e+06	705478	52803.5
465	1.26423e+06	708780	52803.5
466	1.26974e+06	712082	52803.5
467	1.27414e+06	714281	52803.5
468	1.27964e+06	717583	52803.5
469	1.28514e+06	720885	52803.5
470	1.29174e+06	724187	53903.9
471	1.29174e+06	724187	53903.9
472	1.29174e+06	724187	53903.9
473	1.29174e+06	724188	53903.9
474	1.29174e+06	724188	53903.9
475	1.29174e+06	724188	53903.9
476	1.29174e+06	724188	53903.9
477	1.29174e+06	724188	53903.9
478	1.29174e+06	724188	53904
479	1.29174e+06	724189	53904
480	1.29284e+06	724189	55004
481	1.29835e+06	727491	55004
482	1.30385e+06	730793	55004
483	1.30935e+06	734095	55004
484	1.31485e+06	737397	55004
485	1.32035e+06	740699	55004
486	1.32586e+06	744001	55004
487	1.33136e+06	747303	55004
488	1.33686e+06	750605	55004
489	1.34236e+06	753907	55004
490	1.34896e+06	757209	56103.8
491	1.34896e+06	757209	56103.8
492	1.34896e+06	757209	56103.8
493	1.34896e+06	757209	56103.8
494	1.34896e+06	757209	56103.8
495	1.34896e+06	757210	56103.8
496	1.34896e+06	757210	56103.8
497	1.34896e+06	757210	56103.8
498	1.34896e+06	757210	56103.8
499	1.34896e+06	757210	56103.8
500	1.35006e+06	757211	57203.7
501	1.35557e+06	760513	57203.7
502	1.36107e+06	763814	57203.7
503	1.36657e+06	767116	57203.7
504	1.37207e+06	770418	57203.7
505	1.37647e+06	773720	57203.7
506	1.38197e+06	778118	57203.7
507	1.38637e+06	780318	57203.7
508	1.39187e+06	783620	57203.7
509	1.39738e+06	786922	57203.7
510	1.40398e+06	790224	58303.7
511	1.40398e+06	790224	58303.7
512	1.40398e+06	790224	58303.7
513	1.40398e+06	790225	58303.7
514	1.40398e+06	790225	58303.7
515	1.40398e+06	790225	58303.7
516	1.40398e+06	790225	58303.7
517	1.40398e+06	790225	58303.7
518	1.40398e+06	790225	58303.7
519	1.40398e+06	790226	58303.7
520	1.40508e+06	790226	59403.5
521	1.41058e+06	793528	59403.5
522	1.41498e+06	796830	59403.5
523	1.42048e+06	800132	59403.5
524	1.42598e+06	803434	59403.5
525	1.43149e+06	806736	59403.5
526	1.43589e+06	810038	59403.5
527	1.44139e+06	814436	59403.5
528	1.44689e+06	817738	59403.5
529	1.45129e+06	821040	59403.5
530	1.45789e+06	824342	60503.8
531	1.45789e+06	824342	60503.8
532	1.45789e+06	824342	60503.8
533	1.45789e+06	824342	60503.8
534	1.45789e+06	824342	60503.9
535	1.45789e+06	824343	60503.9
536	1.45789e+06	824343	60503.9
537	1.45789e+06	824343	60503.9
538	1.45789e+06	824343	60503.9
539	1.45789e+06	824343	60503.9
540	1.45899e+06	824343	61603.8
541	1.46449e+06	827645	61603.8
542	1.47e+06	830947	61603.8
543	1.4755e+06	834249	61603.8
544	1.481e+06	837551	61603.8
545	1.4865e+06	840853	61603.8
546	1.492e+06	844155	61603.8
547	1.49751e+06	847457	61603.8
548	1.50301e+06	850759	61603.8
549	1.50851e+06	854061	61603.8
550	1.51511e+06	857363	62703.8
551	1.51511e+06	857363	62703.8
552	1.51511e+06	857363	62703.8
553	1.51511e+06	857364	62703.8
554	1.51511e+06	857364	62703.8
555	1.51511e+06	857364	62703.8
556	1.51511e+06	857364	62703.8
557	1.51511e+06	857364	62703.8
558	1.51511e+06	857364	62703.8
559	1.51511e+06	857365	62703.8
560	1.51621e+06	857365	63803.7
561	1.52172e+06	860667	63803.7
562	1.52611e+06	862867	63803.7
563	1.53162e+06	866168	63803.7
564	1.53602e+06	869470	63803.7
565	1.54042e+06	872767	63803.7
566	1.54592e+06	876069	63803.7
567	1.55032e+06	879371	63803.7
568	1.55582e+06	882673	63803.7
569	1.56132e+06	885975	63803.7
570	1.56792e+06	889277	64903.3
571	1.56792e+06	889277	64903.3
572	1.56792e+06	889277	64903.3
573	1.56792e+06	889278	64903.3
574	1.56792e+06	889278	64903.3
575	1.56792e+06	889278	64903.3
576	1.56792e+06	889278	64903.3
577	1.56793e+06	889279	64903.3
578	1.56793e+06	889279	64903.3
579	1.56793e+06	889279	64903.3
580	1.56903e+06	889279	66003.2
581	1.57343e+06	891480	66003.2
582	1.57893e+06	894782	66003.2
583	1.58443e+06	898084	66003.2
584	1.58883e+06	901386	66003.2
585	1.59433e+06	904688	66003.2
586	1.59983e+06	907990	66003.2
587	1.60423e+06	911292	66003.2
588	1.60643e+06	912394	66003.2
589	1.61194e+06	915696	66003.2
590	1.61744e+06	917896	67103.9
591	1.61744e+06	917897	67103.9
592	1.61744e+06	917897	67103.9
593	1.61744e+06	917897	67103.9
594	1.61744e+06	917897	67103.9
595	1.61744e+06	917897	67103.9
596	1.61744e+06	917897	67103.9
597	1.61744e+06	917898	67103.9
598	1.61744e+06	917898	67103.9
599	1.61744e+06	917898	67103.9
600	1.61854e+06	917898	68203.6
601	1.62404e+06	921200	68203.6
602	1.62844e+06	923401	68203.6
603	1.63394e+06	926702	68203.6
604	1.63834e+06	928902	68203.6
605	1.64384e+06	932203	68203.6
606	1.64824e+06	934404	68203.6
607	1.65374e+06	937706	68203.6
608	1.65924e+06	941008	68203.6
609	1.66475e+06	944310	68203.6
610	1.67135e+06	947611	69303.9
611	1.67135e+06	947612	69303.9
612	1.67135e+06	947612	69303.9
613	1.67135e+06	947612	69303.9
614	1.67135e+06	947612	69303.9
615	1.67135e+06	947612	69303.9
616	1.67135e+06	947613	69303.9
617	1.67135e+06	947613	69303.9
618	1.67135e+06	947613	69303.9
619	1.67135e+06	947613	69303.9
620	1.67245e+06	947613	70403.5
621	1.67795e+06	950915	70403.5
622	1.68345e+06	954217	70403.5
623	1.68896e+06	957519	70403.5
624	1.69446e+06	959720	70403.5
625	1.69996e+06	963022	70403.5
626	1.70546e+06	966324	70403.5
627	1.71096e+06	969625	70403.5
628	1.71866e+06	972927	70403.5
629	1.72526e+06	977328	70403.5
630	1.73407e+06	982829	71503.5
631	1.74176e+06	987229	71503.5
632	1.74727e+06	990531	71503.5
633	1.75277e+06	993833	71503.5
634	1.75827e+06	997136	71503.5
635	1.76377e+06	1.00044e+06	71503.5
636	1.76817e+06	1.00264e+06	71503.5
637	1.77367e+06	1.00594e+06	71503.5
638	1.77917e+06	1.00924e+06	71503.5
639	1.78468e+06	1.01254e+06	71503.5
640	1.79018e+06	1.01474e+06	72603.4
641	1.79018e+06	1.01474e+06	72603.4
642	1.79018e+06	1.01475e+06	72603.4
643	1.79018e+06	1.01475e+06	72603.4
644	1.79018e+06	1.01475e+06	72603.4
645	1.79018e+06	1.01475e+06	72603.4
646	1.79018e+06	1.01475e+06	72603.4
647	1.79018e+06	1.01475e+06	72603.4
648	1.79018e+06	1.01475e+06	72603.4
649	1.79018e+06	1.01475e+06	72603.4
650	1.79128e+06	1.01475e+06	73703.4
651	1.79678e+06	1.01805e+06	73703.4
652	1.80228e+06	1.02135e+06	73703.4
653	1.80668e+06	1.02355e+06	73703.4
654	1.81218e+06	1.02685e+06	73703.4
655	1.81658e+06	1.03015e+06	73703.4
656	1.82209e+06	1.03455e+06	73703.4
657	1.82759e+06	1.03786e+06	73703.4
658	1.83309e+06	1.04116e+06	73703.4
659	1.83749e+06	1.04336e+06	73703.4
660	1.84409e+06	1.04666e+06	74803.5
661	1.84409e+06	1.04666e+06	74803.5
662	1.84409e+06	1.04666e+06	74803.5
663	1.84409e+06	1.04666e+06	74803.5
664	1.84409e+06	1.04666e+06	74803.5
665	1.84409e+06	1.04666e+06	74803.5
666	1.84409e+06	1.04666e+06	74803.5
667	1.84409e+06	1.04666e+06	74803.5
668	1.84409e+06	1.04666e+06	74803.5
669	1.84409e+06	1.04666e+06	74803.5
670	1.84519e+06	1.04666e+06	75903.7
671	1.8507e+06	1.04996e+06	75903.7
672	1.8562e+06	1.05326e+06	75903.7
673	1.8617e+06	1.05657e+06	75903.7
674	1.8672e+06	1.05987e+06	75903.7
675	1.8727e+06	1.06317e+06	75903.7
676	1.8782e+06	1.06647e+06	75903.7
677	1.88371e+06	1.06978e+06	75903.7
678	1.88921e+06	1.07308e+06	75903.7
679	1.89471e+06	1.07638e+06	75903.7
680	1.90131e+06	1.07968e+06	77003.7
681	1.90131e+06	1.07968e+06	77003.7
682	1.90131e+06	1.07968e+06	77003.7
683	1.90131e+06	1.07968e+06	77003.7
684	1.90131e+06	1.07968e+06	77003.7
685	1.90131e+06	1.07968e+06	77003.7
686	1.90131e+06	1.07968e+06	77003.7
687	1.90131e+06	1.07968e+06	77003.7
688	1.90131e+06	1.07968e+06	77003.7
689	1.90131e+06	1.07968e+06	77003.7
690	1.90241e+06	1.07968e+06	78104.2
691	1.90791e+06	1.08298e+06	78104.2
692	1.91342e+06	1.08629e+06	78104.2
693	1.91672e+06	1.08849e+06	78104.2
694	1.92222e+06	1.09179e+06	78104.2
695	1.92772e+06	1.09509e+06	78104.2
696	1.93212e+06	1.09729e+06	78104.2
697	1.93762e+06	1.10059e+06	78104.2
698	1.94202e+06	1.1039e+06	78104.2
699	1.94752e+06	1.1072e+06	78104.2
700	1.95412e+06	1.1105e+06	79204.3
701	1.95412e+06	1.1105e+06	79204.3
702	1.95412e+06	1.1105e+06	79204.3
703	1.95412e+06	1.1105e+06	79204.3
704	1.95412e+06	1.1105e+06	79204.3
705	1.95412e+06	1.1105e+06	79204.3
706	1.95412e+06	1.1105e+06	79204.3
707	1.95412e+06	1.1105e+06	79204.3
708	1.95412e+06	1.1105e+06	79204.3
709	1.95412e+06	1.1105e+06	79204.3
710	1.95522e+06	1.1105e+06	80304.2
711	1.96073e+06	1.1138e+06	80304.2
712	1.96513e+06	1.116e+06	80304.2
713	1.96953e+06	1.1182e+06	80304.2
714	1.97503e+06	1.12151e+06	80304.2
715	1.98053e+06	1.12481e+06	80304.2
716	1.98493e+06	1.12811e+06	80304.2
717	1.99043e+06	1.13141e+06	80304.2
718	1.99593e+06	1.13471e+06	80304.2
719	2.00144e+06	1.13802e+06	80304.2
720	2.00804e+06	1.14132e+06	81404.1
721	2.00804e+06	1.14132e+06	81404.1
722	2.00804e+06	1.14132e+06	81404.1
723	2.00804e+06	1.14132e+06	81404.1
724	2.00804e+06	1.14132e+06	81404.1
725	2.00804e+06	1.14132e+06	81404.1
726	2.00804e+06	1.14132e+06	81404.1
727	2.00804e+06	1.14132e+06	81404.1
728	2.00804e+06	1.14132e+06	81404.1
729	2.00804e+06	1.14132e+06	81404.1
730	2.00914e+06	1.14132e+06	82504.2
731	2.01464e+06	1.14462e+06	82504.2
732	2.02014e+06	1.14792e+06	82504.2
733	2.02564e+06	1.15122e+06	82504.2
734	2.03115e+06	1.15453e+06	82504.2
735	2.03665e+06	1.15783e+06	82504.2
736	2.04215e+06	1.16113e+06	82504.2
737	2.04765e+06	1.16443e+06	82504.2
738	2.05315e+06	1.16773e+06	82504.2
739	2.05865e+06	1.17104e+06	82504.2
740	2.06415e+06	1.17324e+06	83604.4
741	2.06415e+06	1.17324e+06	83604.4
742	2.06415e+06	1.17324e+06	83604.4
743	2.06415e+06	1.17324e+06	83604.4
744	2.06416e+06	1.17324e+06	83604.4
745	2.06416e+06	1.17324e+06	83604.4
746	2.06416e+06	1.17324e+06	83604.4
747	2.06416e+06	1.17324e+06	83604.4
748	2.06416e+06	1.17324e+06	83604.4
749	2.06416e+06	1.17324e+06	83604.4
750	2.06526e+06	1.17324e+06	84704.5
751	2.06966e+06	1.17544e+06	84704.5
752	2.07516e+06	1.17874e+06	84704.5
753	2.08066e+06	1.18204e+06	84704.5
754	2.08506e+06	1.18424e+06	84704.5
755	2.09056e+06	1.18754e+06	84704.5
756	2.09606e+06	1.19085e+06	84704.5
757	2.10157e+06	1.19415e+06	84704.5
758	2.10707e+06	1.19745e+06	84704.5
759	2.11257e+06	1.20075e+06	84704.5
760	2.11917e+06	1.20405e+06	85804.5
761	2.11917e+06	1.20405e+06	85804.5
762	2.11917e+06	1.20405e+06	85804.5
763	2.11917e+06	1.20405e+06	85804.5
764	2.11917e+06	1.20405e+06	85804.6
765	2.11917e+06	1.20405e+06	85804.6
766	2.11917e+06	1.20405e+06	85804.6
767	2.11917e+06	1.20405e+06	85804.6
768	2.11917e+06	1.20405e+06	85804.6
769	2.11917e+06	1.20405e+06	85804.6
770	2.12027e+06	1.20405e+06	86903.7
771	2.12467e+06	1.20625e+06	86903.7
772	2.12907e+06	1.20845e+06	86903.7
773	2.13457e+06	1.21176e+06	86903.7
774	2.14007e+06	1.21506e+06	86903.7
775	2.14558e+06	1.21836e+06	86903.7
776	2.15108e+06	1.22166e+06	86903.7
777	2.15658e+06	1.22496e+06	86903.7
778	2.16098e+06	1.22716e+06	86903.7
779	2.16648e+06	1.23047e+06	86903.7
780	2.17198e+06	1.23267e+06	88004
781	2.17198e+06	1.23267e+06	88004
782	2.17198e+06	1.23267e+06	88004
783	2.17198e+06	1.23267e+06	88004
784	2.17198e+06	1.23267e+06	88004
785	2.17198e+06	1.23267e+06	88004
786	2.17198e+06	1.23267e+06	88004
787	2.17198e+06	1.23267e+06	88004
788	2.17198e+06	1.23267e+06	88004
789	2.17198e+06	1.23267e+06	88004
790	2.17308e+06	1.23267e+06	89104
791	2.17858e+06	1.23597e+06	89104
792	2.18298e+06	1.23817e+06	89104
793	2.18849e+06	1.24147e+06	89104
794	2.19399e+06	1.24477e+06	89104
795	2.19949e+06	1.24808e+06	89104
796	2.20499e+06	1.25138e+06	89104
797	2.21049e+06	1.25468e+06	89104
798	2.21489e+06	1.25688e+06	89104
799	2.2204e+06	1.26018e+06	89104
800	2.227e+06	1.26348e+06	90204.2
801	2.227e+06	1.26348e+06	90204.2
802	2.227e+06	1.26348e+06	90204.2
803	2.227e+06	1.26348e+06	90204.2
804	2.227e+06	1.26348e+06	90204.2
805	2.227e+06	1.26348e+06	90204.2
806	2.227e+06	1.26348e+06	90204.2
807	2.227e+06	1.26348e+06	90204.2
808	2.227e+06	1.26348e+06	90204.2
809	2.227e+06	1.26348e+06	90204.2
810	2.2281e+06	1.26348e+06	91304.8
811	2.2336e+06	1.26679e+06	91304.8
812	2.238e+06	1.27009e+06	91304.8
813	2.2435e+06	1.27449e+06	91304.8
814	2.24901e+06	1.27779e+06	91304.8
815	2.25451e+06	1.28109e+06	91304.8
816	2.26001e+06	1.28439e+06	91304.8
817	2.26551e+06	1.2877e+06	91304.8
818	2.26991e+06	1.2899e+06	91304.8
819	2.27541e+06	1.2932e+06	91304.8
820	2.28202e+06	1.2965e+06	92405.2
821	2.28202e+06	1.2965e+06	92405.2
822	2.28202e+06	1.2965e+06	92405.2
823	2.28202e+06	1.2965e+06	92405.2
824	2.28202e+06	1.2965e+06	92405.2
